id,action
307,0.9963079758086625
308,0.9999992555612919
309,0.9451624312775837
310,0.9967020266240455
311,0.9999611214882337
312,0.999905937484277
313,0.9980144873136273
314,0.9999070531613008
315,0.9984351689208836
316,0.9996865602735773
317,0.41450715205220223
318,0.9996877577264333
319,0.017068051484445654
320,0.9977392427876061
321,0.9983453930964654
322,0.4420280530625026
323,0.9998386505476622
324,0.9718685134645281
325,0.12032688526370192
326,0.7805769543712437
327,0.9993872738981626
328,0.9986645847322415
329,0.9999423176621676
330,0.9958846502688808
331,0.999945123387183
332,0.9814075003698334
333,0.948398945842194
334,0.8934810321974488
335,0.9988560327370616
336,0.9445642412805101
337,0.9996513967468151
338,0.9964524604561523
339,0.9994181104129063
340,0.9999629767570666
341,0.9969182595955229
342,0.935515919843331
343,0.9963878046587227
344,0.9999572284073286
345,0.9999356036828315
346,0.999136016949462
347,0.998213058441235
348,0.9975312752549438
349,0.9995666183980694
350,0.6009845135110019
351,0.9695515238848154
352,0.9999987006710527
353,0.9966153994587579
354,0.6611502425445884
355,0.969320133906466
356,0.9996754946667716
357,0.9976906632573527
358,0.9999542564292667
359,0.9773376981202944
360,8.084252783147261e-4
361,0.35679855792153914
362,0.5697032954667056
363,0.5049151767626033
364,0.9789626320379907
365,0.9999047525089323
366,0.9999611356508438
367,0.9987522662996873
368,0.9999532773577863
369,0.9905873555291534
370,0.9995758504938336
371,0.969069968847648
372,0.9997188478647007
373,0.13552917121470823
374,0.29961104021839563
375,0.9928888785269316
376,0.9993990468987181
377,0.9626188657633462
378,0.9997620489509452
379,0.9998096714822953
380,0.7680559862675841
381,0.9909756068345273
382,0.9992999031198497
383,0.9999782150721785
384,0.9971973839022313
385,0.9961160424258827
386,0.9732096319178076
387,0.1431883428927685
388,0.9937176727739385
389,0.9994039337854296
390,0.9989744435237748
391,0.07389187910752272
392,0.9993905330100522
393,0.9966064944728071
394,0.9904463796182734
395,0.9990629113798132
396,0.9802608760946724
397,0.9998763553886975
398,0.9344108449145428
399,0.9998913837542674
400,0.9898953058956906
401,0.9949600617037484
402,0.9962621871030874
403,0.9764371317273909
404,0.8954549459757989
405,0.9934701644637012
406,0.9999374792527937
407,0.877773289596691
408,0.9997514848549203
409,0.9792074663500229
410,0.9999560508774356
411,0.9957269488349435
412,0.9609008106179577
413,0.9576941266456961
414,0.9999641486617713
415,0.9985002176086716
416,0.62318708941980006
417,0.9979851219460995
418,0.9999149071553719
419,0.9886160507179057
420,0.9993752866291695
421,0.9999178604175474
422,0.9931414979639899
423,0.9987083565594602
424,0.9340534564666686
425,0.9995873752912805
426,0.7641478432938958
427,0.9988966064971947
428,0.999367231901997
429,0.9985512982880907
430,0.9990975878098355
431,0.9979181888259576
432,0.9998128069426743
433,0.9511339262901997
434,0.9991792208390265
435,0.4607019451923001
436,0.9999302909125404
437,0.999802354178453
438,0.0021162835339603213
439,0.9969247465503257
440,0.08761858402871811
441,0.995493803283047
442,0.9999596078006411
443,0.994500989402077
444,0.9999054814954886
445,0.8412078399545986
446,0.9993405579400239
447,0.994052563531377
448,0.9985057601484145
449,0.9884771234962763
450,0.951941432225526
451,0.9922232432400206
452,0.9960214098703436
453,0.9995327042203315
454,0.9985224727784279
455,0.9977447441594531
456,0.9994493384733303
457,0.9999850363001105
458,0.999513313950658
459,0.9999622648438233
460,0.07323808363227895
461,0.9025043082167961
462,0.9984554111423285
463,0.9992825649225484
464,0.9991749027218858
465,0.9704121574957022
466,0.9995546206876813
467,0.18473558444106186
468,0.999835844982953
469,0.9985701798639839
470,0.947658926828121
471,0.9997049917272829
472,0.9981160471408027
473,0.9996699429211093
474,0.8513926913161733
475,0.8408357001754965
476,0.9639100501893013
477,0.9967993512837573
478,0.9658827132959998
479,0.9997952941845686
480,0.9998034846355506
481,0.9999761152515084
482,0.9791332236236462
483,0.9997633290589153
484,0.6093687170151643
485,0.9604716561343893
486,0.2492499521745929
487,0.9991903563366914
488,0.9681844545317283
489,0.9996104753575409
490,0.997499323405964
491,0.9998272598876067
492,0.9970842652158017
493,0.9999667489319933
494,0.9836402511362079
495,0.8137707092777363
496,0.9955235577707704
497,0.999889247127768
498,0.997161876952644
499,0.9999459769690427
500,0.9714117377214503
501,0.987097995671297
502,0.944238898641685
503,0.8693731498636283
504,0.9996206727977719
505,0.8022933080001513
506,0.9974287842450263
507,0.9998459656069096
508,0.985418558080755
509,0.9890998163780979
510,0.29345977464573303
511,0.9919499272218846
512,0.9999391436751667
513,0.9999555028726964
514,0.31916301397679214
515,0.9979849711001733
516,0.9606718423870402
517,0.9998449239428638
518,0.9583915950612791
519,0.9659040121334496
520,0.9973245973290245
521,0.9998666472494258
522,0.9574790042893351
523,0.99988036886217
524,0.05920148517113738
525,0.06083154010397277
526,0.021713926025013486
527,0.9985236231132493
528,0.9945841209490025
529,0.9977522127738683
530,0.9999406282821852
531,0.8683121113314375
532,0.965041011836096
533,0.9997908615528168
534,0.9994182805606846
535,0.9949237845093457
536,0.9994767161180101
537,0.9999989940003413
538,0.9956915191442542
539,0.9983074437414545
540,0.708854156673968
541,0.9997501161406687
542,0.7699166850671342
543,0.25739656960794494
544,0.999819242926785
545,0.9937010948531338
546,0.9989112259652729
547,0.9126007457257997
548,0.40719427441128236
549,0.19373169420176176
550,0.2569083117080138
551,0.800180610645028
552,0.14764863891468524
553,0.9999380070467533
554,0.8996626524881594
555,0.9989052935265341
556,0.998635176190727
557,0.9980499745889054
558,0.8574483518247413
559,0.948769069128336
560,0.914283802520146
561,0.9992134912613432
562,0.9997219879259919
563,0.998538090207995
564,0.07949787860895718
565,0.9999522041992916
566,0.9998754838360063
567,0.9994084340838634
568,0.9778984693675656
569,0.9990999949302862
570,0.9930360756941814
571,0.011293001945628139
572,0.9999244989766258
573,0.9457526333715393
574,0.06795760453082839
575,0.9999689359799525
576,0.9972392136719271
577,0.9596576620351296
578,0.9982822981805928
579,0.3093947634842954
580,0.9840883269443215
581,0.9920277045363316
582,0.9873820622038031
583,0.9999670401771416
584,0.5376928847392467
585,0.9993189826504184
586,0.9885507510226836
587,0.7544743358853024
588,0.9997162711150396
589,0.8935983247557397
590,0.9512510047362787
591,0.7943320368259646
592,0.9997111742423487
593,0.9952303973999301
594,0.9997652406414623
595,0.9997283663866843
596,0.9991642044117621
597,0.9996612324841638
598,0.5724315664228986
599,0.9964214350695312
600,0.705449118978828
601,0.9996744365190761
602,0.9343602982038954
603,0.9996784412492974
604,0.9995819441725244
605,0.9820865999931756
606,0.9743337798665852
607,0.999502258390961
608,0.9999822802645194
609,0.9818182958483894
610,0.7899046561857276
611,0.9706045051044444
612,0.9999461097613159
613,0.9990472595713916
614,0.7512254717578619
615,0.9862432725679603
616,0.17125821919924272
617,0.9980240250352295
618,0.9999879401237327
619,0.9728677637974293
620,0.9898586208310691
621,0.9988779711467316
622,0.9985719691882627
623,0.9970936051577748
624,0.6378548813068613
625,0.02895894559583503
626,0.9984226681648071
627,0.9999488547770877
628,0.989318359025543
629,0.9991431573450296
630,0.9999538818044207
631,0.9990855216223653
632,0.6719465968220125
633,0.9997908776945318
634,0.9991142385004343
635,0.9310528306285143
636,0.9800769108839387
637,0.9793666063007326
638,0.9995067169141456
639,0.9617678342181156
640,0.9997473534662749
641,0.9992151626799513
642,0.9999510216131351
643,0.9750539354434898
644,0.9990318947159296
645,0.9961612657452349
646,0.9558464629459271
647,0.9600164135169494
648,0.7609388485536139
649,0.9984597811445013
650,0.13255997121903781
651,0.9978210418728023
652,0.9997627461730991
653,0.03742300854866811
654,0.9957678813083918
655,0.8789716458341252
656,0.9990016241968863
657,0.9935999821547172
658,0.998626398864763
659,0.9992668554148617
660,0.8595395698635853
661,0.9988805673565246
662,0.999229060705014
663,0.9987143890337778
664,0.9829732463882669
665,0.9239789571096486
666,0.19208178091796915
667,0.9788982087609076
668,0.8129689255167148
669,0.061516902121474495
670,0.5333336021984386
671,0.9997066865300207
672,0.8713533258192563
673,0.8106814407564908
674,0.9794197956158525
675,0.9915927314262488
676,0.9989267287002234
677,0.9981620173419958
678,0.9981479441927573
679,0.9990642863235124
680,0.9952740459433203
681,0.09316516662575777
682,0.904751258206614
683,0.9973041223466095
684,0.9991424039472828
685,0.92646610018887
686,0.9998252014565194
687,0.9992900679444422
688,0.9998926566635944
689,0.9999072081400594
690,0.9995539994732205
691,0.999985652018207
692,0.9999869519663739
693,0.9389128718264597
694,0.9992604689100568
695,0.989444402791564
696,0.9603360265685446
697,0.9999556441905955
698,0.997508277400835
699,0.9996659960501298
700,0.9985816757704046
701,0.9991139065687925
702,0.9758336252337358
703,0.8997626994135763
704,0.9816330036844059
705,0.8166483706086061
706,0.7701237666206951
707,0.5261285481688635
708,0.9998400313680766
709,0.9187012191547731
710,0.9916334360195299
711,0.9768044808737495
712,0.9043731582193414
713,0.999082899366545
714,0.9971259258708821
715,0.9695820503459626
716,0.3830277008279841
717,0.999969160456933
718,0.9994268099633846
719,0.9775810887225891
720,0.9678092369702155
721,0.9989472293548343
722,0.9153452977587525
723,0.9983122733511338
724,0.9994904170978597
725,0.9998563139075232
726,0.9679175325351799
727,0.9999786860631831
728,0.9999552011138427
729,0.41630307230595665
730,0.9222110690245746
731,0.9994345922683153
732,0.9999724532936171
733,0.9999224135112903
734,0.9999610426083114
735,0.9999832599707693
736,0.553803350126953
737,0.9996248913804197
738,0.991983847883344
739,0.9733307657530187
740,0.9999684903868222
741,0.9819340212477298
742,0.9983258824863105
743,0.9947459670987672
744,0.9998920326794378
745,0.995897062991547
746,0.9991254234918964
747,0.9973488887895549
748,0.9999552544605282
749,0.9860792893959268
750,0.9998719334273563
751,0.9996384284684344
752,0.985098151385056
753,0.9970820348987026
754,0.925432951150306
755,0.9994688597661923
756,0.12093322668489817
757,0.999954666572645
758,0.9985204613968558
759,0.9849261777579549
760,0.9997933655054192
761,0.9997663144555556
762,0.9517810604805211
763,0.5787605604927989
764,0.9563620597980693
765,0.9997769896360961
766,0.9985149800198964
767,0.999891445954216
768,0.9876046180176138
769,0.9970090630859887
770,0.9995531142634951
771,0.9942948475333679
772,0.9997257447132035
773,0.9988176211013124
774,0.9991182522923572
775,0.9574056762407088
776,0.9259605262990169
777,0.6292198473628409
778,0.9985053930542196
779,0.9999679414523713
780,0.09852335517834875
781,0.09429805201876167
782,0.9928467127400042
783,0.9959848839648524
784,0.9858583928816393
785,0.22326625625788443
786,0.9297848454737346
787,0.9994618640969369
788,0.970589750430518
789,0.9589820521969713
790,0.7548444578662126
791,0.9968200730561769
792,0.9990355188564828
793,0.3064531476592446
794,0.8779904576336665
795,0.9997605386938604
796,0.9978098601821419
797,0.9992018964753872
798,0.7503859628795938
799,0.9979346220972286
800,0.9999198964363749
801,0.9990392962500341
802,0.99992195428244
803,0.5642110220483905
804,0.9999461544146339
805,0.9999425443975397
806,0.9996038390254044
807,0.1389792797992172
808,0.9526921428133902
809,0.9995982363276075
810,0.9987051383581284
811,0.9994085804454316
812,0.4687649480144258
813,0.9959116787603551
814,0.9999434961791293
815,0.25621496380931297
816,0.9990653054929884
817,0.9999089097479681
818,0.9822402505600597
819,0.9972463416449269
820,0.2569761438424296
821,0.9902625275489884
822,0.9997172121440611
823,0.9999795178818268
824,0.9998517515947882
825,0.9982888142340732
826,0.9940348836846864
827,0.9997762171834148
828,0.9993084429042852
829,0.9999394899886573
830,0.9922736854200522
831,0.05571472022105378
832,0.9999974416671209
833,0.999742711015993
834,0.9999375513298103
835,0.9996932020467152
836,0.14795323577253927
837,0.9489357614678262
838,0.9999827100192663
839,0.95248333666693
840,0.9999794772192431
841,0.18353965411933273
842,0.9992588588254318
843,0.9973902049379505
844,0.999931008357185
845,0.9995543642151403
846,0.9749173888932654
847,0.9999813859485744
848,0.9998696781369353
849,0.9901805798711332
850,0.0028084836274450326
851,0.9998770322158842
852,0.9330262543479425
853,0.9998759540102614
854,2.987927518765974e-4
855,0.9993300432243961
856,0.9999404694843109
857,0.7454088050204302
858,0.99814258461925
859,0.9994823821237339
860,0.9971742105484912
861,0.9621201521088905
862,0.9978563234284555
863,0.9944903201650516
864,0.9265646888302277
865,0.002927058987736138
866,0.9918118182189039
867,0.9993730713494215
868,0.9097749776865206
869,0.866529138560166
870,0.997847915515099
871,0.9993300432243961
872,0.997896338043112
873,0.993757704154958
874,0.8551502009163034
875,0.9998452175630237
876,0.9192894833873624
877,0.9997474256209435
878,0.9944224479334856
879,0.9971614907355053
880,0.9985371195829305
881,0.6959126983083286
882,0.9978228521359321
883,0.9998320707540554
884,0.9387692271714286
885,0.8701336929974782
886,0.9991485620384062
887,0.06190658987620611
888,0.9755326832131019
889,0.9941273945822162
890,0.9999343887579868
891,0.9991373240462799
892,0.9853765520812248
893,0.13153322634304784
894,0.999759300459485
895,0.9980259985421541
896,0.5274439293408358
897,0.8933304108841212
898,0.9951983736244726
899,0.06845374937354666
900,0.9989500319124698
901,0.999574892228121
902,0.9963573787661402
903,0.9836435670740562
904,0.9978133305688366
905,0.9999888504533521
906,0.992270038740546
907,0.9999779780848936
908,0.9999647424831943
909,0.9470280137282118
910,0.914411055737139
911,0.6638608030128064
912,0.9999432270193829
913,0.9998376638178128
914,0.9998211497869058
915,0.9686176186805293
916,0.976598821420614
917,0.9899130301637332
918,0.9988378982611744
919,0.9980507916797496
920,0.9989664968157688
921,0.737797953068176
922,0.9636274196502733
923,0.6566466546203049
924,0.9096941693941546
925,0.9788402444501506
926,0.9911269841123858
927,0.9995506800691688
928,0.7196650100460144
929,0.9980225895619259
930,0.9999808636311764
931,0.9994926451714256
932,0.9998770468914976
933,0.9534338237975633
934,0.9997939872793364
935,0.9984727617960116
936,0.9896443304463685
937,0.9996893006801776
938,0.9999313230755125
939,0.9999854436991248
940,0.9523813368709224
941,0.9986234628984486
942,0.9999284492072953
943,0.15990014120733795
944,0.9978133305688366
945,0.9920718897802683
946,0.9986326072437873
947,0.9962754223827351
948,0.9166056090535799
949,0.9997676632275942
950,0.4716835597919402
951,0.9636460594313988
952,0.455542916938501
953,0.9882622670833743
954,0.9989724734665919
955,0.45573003183729044
956,0.006790701424002035
957,0.99926494883858
958,0.9977497134482964
959,0.0451862334064097
960,0.9998339102910604
961,0.6430303147522772
962,0.9900238934685414
963,0.9982132306778544
964,0.9877290189547783
965,0.9999816176032758
966,0.11263189971963389
967,0.9996195032515783
968,0.12799645448178262
969,0.9538713080983312
970,0.6762284970313822
971,0.956503157355456
972,0.9998420464904201
973,0.9999563806045083
974,0.9998137025429596
975,0.9984702980721171
976,0.9982170869739129
977,0.9997773749245287
978,0.7913856344992748
979,0.9430500258006036
980,0.21550150754503702
981,0.9990240821379232
982,0.9986388561529284
983,0.9999982067720059
984,2.044359087215407e-4
985,0.9957237780919672
986,0.9976092129616295
987,0.9999915816875049
988,0.9235477489621632
989,0.9798923864344189
990,0.880601734706083
991,0.005312950612927397
992,0.9739373473399161
993,0.9999726350326165
994,0.9992527164780662
995,0.9986474260578717
996,0.9994803989823653
997,0.5721588979430917
998,0.9991829688578783
999,0.9989952307433865
1000,0.9827858290279821
1001,0.9991636083550507
1002,0.9893933255292499
1003,0.8654030246271349
1004,0.9986064630058571
1005,0.8723943018400668
1006,0.999473694242356
1007,0.9989573167051605
1008,0.9999313565628483
1009,0.9998534825414278
1010,0.9995167265386096
1011,0.9986353918992669
1012,0.7095537368976996
1013,0.9831437194869496
1014,0.9866868609870322
1015,0.9994473581477019
1016,0.9999825823800745
1017,0.07381895768791281
1018,0.9962431590995917
1019,0.7300987902850807
1020,0.999769081621633
1021,0.9999415246166515
1022,0.8777934444449967
1023,0.9966015758635199
1024,0.8679045100360114
1025,0.20912131152459648
1026,0.7916669331642638
1027,0.9885828526625268
1028,0.7819749433928838
1029,0.9998343879793304
1030,0.999320577022308
1031,0.9089401865302046
1032,0.9999680624855792
1033,0.9999141758312547
1034,0.9981393028167956
1035,0.9993747188646013
1036,0.9999323980633734
1037,0.9996716643906365
1038,0.9152273367964608
1039,0.9973367317413367
1040,0.8386710579891502
1041,0.9903817693256274
1042,0.9933184745030611
1043,0.4864571033327371
1044,0.8122831103509721
1045,0.820959525950997
1046,0.998198018698881
1047,0.9997714230565948
1048,0.9997049917272829
1049,0.9408537659650962
1050,0.974125399541354
1051,0.9984480637664991
1052,0.9999573954400076
1053,0.9998765696855383
1054,0.6083396183469358
1055,0.9998912051689007
1056,0.9978048006007777
1057,0.9954512917622205
1058,0.99946639869864
1059,0.9997853001038371
1060,0.9994808334982759
1061,0.7935226222122973
1062,0.9973747533892278
1063,0.803463603229209
1064,0.9984686550248081
1065,0.9999225227855503
1066,0.9959813264452567
1067,0.9999565034000526
1068,0.9812602876773852
1069,0.999682971405622
1070,0.9995044067826585
1071,0.66909175811215
1072,0.9971221414546475
1073,0.5372229841805789
1074,0.6873508956757515
1075,0.9999734521189668
1076,0.9996624754325528
1077,0.9826722117775851
1078,0.993941361343745
1079,0.9919901051827221
1080,0.1651272293387708
1081,0.9999984032023791
1082,0.9999555987014442
1083,0.9999738259416384
1084,0.9976460159350159
1085,0.9993191159911351
1086,0.9999115382559874
1087,0.9143742910061801
1088,0.9892956810993313
1089,0.9982649477226765
1090,0.999948307252138
1091,0.996951836121536
1092,0.9952877762914527
1093,0.9975045225278343
1094,0.9937318635666208
1095,0.9999962166815917
1096,0.9997076613553227
1097,0.9983878275311855
1098,0.9999095609592877
1099,0.994767864940387
1100,0.9993361451448896
1101,0.9997283586778092
1102,0.976997895430797
1103,0.999418056239362
1104,0.05859614148945411
1105,0.997036368939892
1106,0.9999626937624951
1107,0.9989289771347002
1108,0.9125967230586923
1109,0.9987561273769735
1110,0.9943157311655636
1111,0.9991142385004343
1112,0.8861908942682383
1113,0.9993400661401317
1114,0.823465011337761
1115,0.9674988783133934
1116,0.9995676228100564
1117,0.9977971803239247
1118,0.6059242472762022
1119,0.31841660259913224
1120,0.9966410520875745
1121,0.9790603633148276
1122,0.868072670109318
1123,0.9843064841721488
1124,0.512820750521083
1125,0.9980451703216827
1126,0.9931564527022099
1127,0.99724094769337
1128,0.9996163221722574
1129,0.9999287772919216
1130,0.9995151170890291
1131,0.20752739786595276
1132,0.9896164935173796
1133,0.9995345297656814
1134,0.9954767423560024
1135,0.24341133203923646
1136,0.5687612954344425
1137,0.9977116468826754
1138,0.9999656999351965
1139,0.9820162038597391
1140,0.9978552117381304
1141,0.9986645250993726
1142,0.9649488527417113
1143,0.9943749689113289
1144,0.9798976381219066
1145,0.9790925945861721
1146,0.9997670596614013
1147,0.9994557767864327
1148,0.9999345069989016
1149,0.9980600110826982
1150,0.9985901735508368
1151,0.9999003721737858
1152,0.9990501155672195
1153,0.999978793146836
1154,0.05913290369907304
1155,0.9999460252763732
1156,0.9993297190566026
1157,0.597314998848718
1158,0.9235761154726264
1159,0.9980494524906773
1160,0.8442239126852192
1161,0.9986237906941795
1162,0.9931753149574291
1163,0.8990957775871761
1164,0.9999890649803289
1165,0.998548382393276
1166,0.6234990763896289
1167,0.9982720040886885
1168,0.9999341435064669
1169,0.9887483880689626
1170,0.06085481753482235
1171,0.9934386590111058
1172,0.9401212274756184
1173,0.944141480888724
1174,0.898352052462993
1175,0.9675179095250357
1176,0.9986724253835904
1177,0.999361149378444
1178,0.9988175895357235
1179,0.9901336130678857
1180,0.0681159252019274
1181,0.8732033537060089
1182,0.7533869232440649
1183,0.9933370201334631
1184,0.999952016485094
1185,0.9998397513587808
1186,0.9410732310131953
1187,0.9962537266824636
1188,0.015640113297737582
1189,0.9534023612416419
1190,0.9981693307630064
1191,0.9999010852247573
1192,0.9979699637783741
1193,0.9979628339464618
1194,0.9895849472554653
1195,0.9999920650598393
1196,0.959650104477785
1197,0.998874642590684
1198,0.9998993935085174
1199,0.999945236536568
1200,0.9997326010914467
1201,0.9986471760246132
1202,0.9999851819013733
1203,0.9995697144872969
1204,0.967659011086235
1205,0.9999553296146583
1206,0.9999446557809389
1207,0.9823601928805482
1208,0.9999749564594822
1209,0.6677654634190212
1210,0.6949079772680454
1211,0.9874430881936304
1212,0.995018939145738
1213,0.7694422545469443
1214,0.9750158087936239
1215,0.9998789927530792
1216,0.7873726372537415
1217,0.9105792881067363
1218,0.9999672956370238
1219,0.9472925052247307
1220,0.8200693158924601
1221,0.9988719033103802
1222,0.9878878048662137
1223,0.9906601187723614
1224,0.9869727780803302
1225,0.9999197665826195
1226,0.9997274121239836
1227,0.8380988358950208
1228,0.9951268895510416
1229,0.9758951232292848
1230,0.9990975878098355
1231,0.9860170030187402
1232,0.9998811084526374
1233,0.9999822027188758
1234,0.9999156179691441
1235,0.9920432920512445
1236,0.9999724865247186
1237,0.9981155957489986
1238,0.8557664990548809
1239,0.9999100555286463
1240,0.9893043260673421
1241,0.9941452543378254
1242,0.9941026438435718
1243,0.9981181076815374
1244,0.999861361079337
1245,0.9984309033443467
1246,0.6549300744356714
1247,0.9961439124998932
1248,0.9997714127855407
1249,0.9988652501858758
1250,0.9999612032802201
1251,0.789239184677872
1252,0.5573777213347929
1253,0.9992880912265657
1254,0.9981170996733755
1255,0.9954682385191433
1256,0.9994996541935974
1257,0.7820173085217442
1258,0.9959650861633875
1259,0.9894319754973826
1260,0.9999974483544197
